route_name,stop_id,stop_name,lat,lon,arrival,headway_next
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350139278,1955
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350141233,1631
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350142864,77
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350142941,1352
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350144293,1186
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350145479,1519
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350146998,1367
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350148365,1411
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350149776,443
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350150219,1504
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350151723,941
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350152664,1243
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350153907,1198
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350155105,2012
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350157117,759
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350157876,507
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350158383,790
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350159173,212
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350159385,825
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350160210,1081
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350161291,572
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350161863,1149
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350163012,458
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350163470,1795
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350165265,306
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350165571,1398
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350166969,757
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350167726,586
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350168312,1425
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350169737,1238
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350170975,1468
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350172443,322
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350172765,1051
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350173816,1509
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350175325,462
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350175787,1450
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350177237,653
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350177890,2920
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350180810,910
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350181720,1808
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350183528,1382
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350184910,1970
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350186880,801
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350187681,3235
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350190916,766
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350191682,3697
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350195379,1134
19,5097,Innes Ave & Earl St   ,37.729878,-122.371871,1350196513,618
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350098698,11783
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350110481,2360
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350112841,1086
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350113927,17086
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350131013,7
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350131020,1465
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350132485,2137
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350134622,1181
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350135803,1197
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350137000,896
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350137896,331
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350138227,1089
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350139316,1929
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350141245,1619
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350142864,77
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350142941,1399
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350144340,1142
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350145482,1769
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350147251,1189
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350148440,1329
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350149769,450
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350150219,1434
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350151653,1018
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350152671,450
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350153121,735
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350153856,1249
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350155105,2012
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350157117,769
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350157886,497
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350158383,787
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350159170,839
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350160009,231
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350160240,1059
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350161299,1713
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350163012,468
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350163480,1785
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350165265,306
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350165571,1398
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350166969,743
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350167712,1057
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350168769,968
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350169737,1238
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350170975,1807
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350172782,730
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350173512,327
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350173839,1490
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350175329,458
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350175787,1470
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350177257,721
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350177978,2844
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350180822,902
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350181724,1804
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350183528,1417
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350184945,1937
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350186882,799
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350187681,905
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350188586,2330
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350190916,766
